"Ukazatel","IndicatorType","Roky","CasR","ČR, Reg. soudržnosti, Kraje","Uz012","Věk (jednoleté skupiny)","VEKZEN1PLOD","Hodnota"
"Míry plodnosti","5406","2018","2018","Jihovýchod","CZ06","37","410037610038000","46.838795101"
"Míry plodnosti","5406","2018","2018","Jihovýchod","CZ06","38","410038610039000","36.794512005"
"Míry plodnosti","5406","2018","2018","Jihovýchod","CZ06","39","410039610040000","32.8456255599"
"Míry plodnosti","5406","2018","2018","Jihovýchod","CZ06","40","410040610041000","18.3519777729"
"Míry plodnosti","5406","2018","2018","Jihovýchod","CZ06","41","410041610042000","14.1065830721"
"Míry plodnosti","5406","2018","2018","Jihovýchod","CZ06","42","410042610043000","9.1979652986"
"Míry plodnosti","5406","2018","2018","Jihovýchod","CZ06","43","410043610044000","5.9049711618"
"Míry plodnosti","5406","2018","2018","Jihovýchod","CZ06","44","410044610045000","2.4214799516"
"Míry plodnosti","5406","2018","2018","Jihovýchod","CZ06","45","410045610046000","1.7091361094"
"Míry plodnosti","5406","2018","2018","Jihovýchod","CZ06","46","410046610047000","1.093079963"
"Míry plodnosti","5406","2018","2018","Jihovýchod","CZ06","47","410047610048000","0.0873515024"
"Míry plodnosti","5406","2018","2018","Jihovýchod","CZ06","48","410048610049000","0.2702459238"
"Míry plodnosti","5406","2018","2018","Jihovýchod","CZ06","49","410049610050000","0.3781790678"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","15","410015610016000","0.5626406602"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","16","410016610017000","2.8158438145"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","17","410017610018000","5.919419515"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","18","410018610019000","11.739799846"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","19","410019610020000","19.4964982018"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","20","410020610021000","23.6697595152"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","21","410021610022000","34.9075975359"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","22","410022610023000","47.4145643228"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","23","410023610024000","57.1428571429"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","24","410024610025000","66.3310630737"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","25","410025610026000","87.5360725574"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","26","410026610027000","91.4278131635"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","27","410027610028000","113.2272371511"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","28","410028610029000","117.0577379383"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","29","410029610030000","130.5774278215"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","30","410030610031000","138.0351983189"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","31","410031610032000","132.1609379163"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","32","410032610033000","134.7101932045"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","33","410033610034000","102.2697281605"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","34","410034610035000","94.1394855476"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","35","410035610036000","73.8517745303"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","36","410036610037000","58.4015103839"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","37","410037610038000","54.8045305079"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","38","410038610039000","36.6594111582"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","39","410039610040000","28.8461538462"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","40","410040610041000","20.6153846154"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","41","410041610042000","13.1578947368"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","42","410042610043000","7.9395817196"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","43","410043610044000","4.2938931298"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","44","410044610045000","2.5712025316"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","45","410045610046000","1.1733333333"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","46","410046610047000","0.3430139492"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","47","410047610048000","0.4800192008"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","48","410048610049000","0.1243162606"
"Míry plodnosti","5406","2018","2018","Střední Morava","CZ07","49","410049610050000","0.2574996781"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","15","410015610016000","1.6568483063"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","16","410016610017000","5.9936317662"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","17","410017610018000","9.1760657618"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","18","410018610019000","23.5071090047"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","19","410019610020000","30.1970171239"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","20","410020610021000","40.7827359181"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","21","410021610022000","45.3887884268"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","22","410022610023000","56.394940267"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","23","410023610024000","59.2180598724"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","24","410024610025000","77.4278215223"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","25","410025610026000","80.6892778993"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","26","410026610027000","94.6088794926"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","27","410027610028000","108.0090955028"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","28","410028610029000","120.5170447345"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","29","410029610030000","125.8404160852"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","30","410030610031000","120.857950167"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","31","410031610032000","116.527632951"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","32","410032610033000","104.345563362"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","33","410033610034000","93.6920222635"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","34","410034610035000","85.0385330853"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","35","410035610036000","72.5361366623"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","36","410036610037000","60.7152388578"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","37","410037610038000","42.2590837283"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","38","410038610039000","33.4572490706"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","39","410039610040000","25.0911904499"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","40","410040610041000","19.7602850664"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","41","410041610042000","9.0966786545"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","42","410042610043000","6.1817432516"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","43","410043610044000","3.4961542303"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","44","410044610045000","1.3014315747"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","45","410045610046000","0.8563476772"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","46","410046610047000","1.0234250625"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","47","410047610048000","0.1183992422"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","48","410048610049000","0.2442002442"
"Míry plodnosti","5406","2018","2018","Moravskoslezsko","CZ08","49","410049610050000","0.3778813453"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","15","410015610016000","1.1246063878"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","16","410016610017000","2.2904260192"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","17","410017610018000","2.9011381388"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","18","410018610019000","7.6923076923"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","19","410019610020000","11.2852664577"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","20","410020610021000","15.8507223114"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","21","410021610022000","21.0872509189"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","22","410022610023000","22.7941176471"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","23","410023610024000","35.1023124272"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","24","410024610025000","43.0156558748"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","25","410025610026000","51.8643117466"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","26","410026610027000","67.7859126483"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","27","410027610028000","79.7142533167"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","28","410028610029000","93.3218254396"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","29","410029610030000","113.2537496174"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","30","410030610031000","117.4584669193"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","31","410031610032000","122.2021144871"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","32","410032610033000","121.8072844629"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","33","410033610034000","111.0502783101"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","34","410034610035000","102.4661024661"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","35","410035610036000","90.5405405405"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","36","410036610037000","84.9619978284"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","37","410037610038000","68.4721972287"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","38","410038610039000","53.164556962"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","39","410039610040000","42.2072721448"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","40","410040610041000","30.1564263828"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","41","410041610042000","18.090203205"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","42","410042610043000","11.2180828799"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","43","410043610044000","7.5987841945"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","44","410044610045000","4.4766765154"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","45","410045610046000","3.3145841703"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","46","410046610047000","2.0614082673"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","47","410047610048000","0.2258610954"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","48","410048610049000","0.2395783421"
"Míry plodnosti","5406","2018","2018","Hlavní město Praha","CZ010","49","410049610050000","1.2624668602"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","15","410015610016000","1.2991230919"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","16","410016610017000","3.6520584329"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","17","410017610018000","5.5105906664"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","18","410018610019000","13.7299771167"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","19","410019610020000","21.5246636771"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","20","410020610021000","29.9625468165"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","21","410021610022000","39.1041592606"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","22","410022610023000","49.7247075017"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","23","410023610024000","56.874303011"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","24","410024610025000","76.4019028398"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","25","410025610026000","85.6718834323"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","26","410026610027000","96.7027238368"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","27","410027610028000","110.8451946089"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","28","410028610029000","121.3102503425"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","29","410029610030000","129.7913634158"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","30","410030610031000","131.7920431874"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","31","410031610032000","124.5374653099"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","32","410032610033000","118.217270195"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","33","410033610034000","110.7397023938"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","34","410034610035000","90.5912269549"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","35","410035610036000","77.3435083015"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","36","410036610037000","74.7206703911"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","37","410037610038000","48.4472049689"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","38","410038610039000","35.6798457088"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","39","410039610040000","31.6697875112"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","40","410040610041000","23.0320239785"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","41","410041610042000","12.8758734396"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","42","410042610043000","8.9766606822"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","43","410043610044000","4.9188007495"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","44","410044610045000","2.7120315582"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","45","410045610046000","1.8845912232"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","46","410046610047000","0.6837940803"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","47","410047610048000","0.6251953736"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","48","410048610049000","0.1102171277"
"Míry plodnosti","5406","2018","2018","Středočeský kraj","CZ020","49","410049610050000","0.4634457189"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","15","410015610016000","0"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","16","410016610017000","5.2705551651"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","17","410017610018000","6.7784516589"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","18","410018610019000","13.4252539913"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","19","410019610020000","26.4588619065"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","20","410020610021000","32.3613086771"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","21","410021610022000","47.2804834696"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","22","410022610023000","54.7801814375"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","23","410023610024000","66.4776307498"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","24","410024610025000","76.1745899361"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","25","410025610026000","85.2878464819"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","26","410026610027000","98.598858329"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","27","410027610028000","119.4067370538"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","28","410028610029000","133.4340382679"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","29","410029610030000","135.4322838581"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","30","410030610031000","128.9836888331"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","31","410031610032000","126.0183299389"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","32","410032610033000","118.6785260483"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","33","410033610034000","104.5036078627"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","34","410034610035000","82.8213320226"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","35","410035610036000","79.1717417783"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","36","410036610037000","55.9657061205"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","37","410037610038000","46.5916915309"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","38","410038610039000","35.6152697803"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","39","410039610040000","23.569023569"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","40","410040610041000","16.393442623"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","41","410041610042000","10.6201403376"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","42","410042610043000","4.8076923077"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","43","410043610044000","3.4495279593"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","44","410044610045000","2.391464312"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","45","410045610046000","0.9952229299"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","46","410046610047000","0.8637443317"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","47","410047610048000","0.2254791432"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","48","410048610049000","0"
"Míry plodnosti","5406","2018","2018","Jihočeský kraj","CZ031","49","410049610050000","0"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","15","410015610016000","2"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","16","410016610017000","4.7789725209"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","17","410017610018000","7.6152304609"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","18","410018610019000","13.6082474227"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","19","410019610020000","28.4995808885"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","20","410020610021000","33.3055786844"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","21","410021610022000","47.05400982"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","22","410022610023000","53.0835284934"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","23","410023610024000","54.8142805626"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","24","410024610025000","74.5501285347"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","25","410025610026000","84.3997562462"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","26","410026610027000","97.9472140762"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","27","410027610028000","111.1422172452"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","28","410028610029000","117.7277716795"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","29","410029610030000","126.0391525878"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","30","410030610031000","123.0893000805"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","31","410031610032000","127.2387062283"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","32","410032610033000","110.8220603538"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","33","410033610034000","96.7907573813"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","34","410034610035000","77.7692504477"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","35","410035610036000","82.2543792841"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","36","410036610037000","60.0661745991"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","37","410037610038000","51.1433489058"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","38","410038610039000","37.7229080933"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","39","410039610040000","29.6684118674"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","40","410040610041000","19.9831720656"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","41","410041610042000","10.6941081517"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","42","410042610043000","4.8923679061"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","43","410043610044000","3.6637099884"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","44","410044610045000","1.9932230417"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","45","410045610046000","1.7334777898"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","46","410046610047000","0"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","47","410047610048000","0.2560819462"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","48","410048610049000","0.2642007926"
"Míry plodnosti","5406","2018","2018","Plzeňský kraj","CZ032","49","410049610050000","0"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","15","410015610016000","3.8520801233"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","16","410016610017000","4.4876589379"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","17","410017610018000","15.5325443787"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","18","410018610019000","19.6226415094"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","19","410019610020000","44.4271239283"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","20","410020610021000","44.7185813416"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","21","410021610022000","66.9781931464"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","22","410022610023000","74.3801652893"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","23","410023610024000","65.0134048257"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","24","410024610025000","69.7815533981"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","25","410025610026000","81.3397129187"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","26","410026610027000","96.6239813737"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","27","410027610028000","99.6147495872"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","28","410028610029000","116.6848418757"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","29","410029610030000","98.1461286805"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","30","410030610031000","102.3535851122"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","31","410031610032000","92.552026287"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","32","410032610033000","92.9487179487"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","33","410033610034000","97.5215517241"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","34","410034610035000","78.073089701"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","35","410035610036000","45.8563535912"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","36","410036610037000","50.3007107709"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","37","410037610038000","41.5352260778"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","38","410038610039000","30.2884615385"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","39","410039610040000","21.9928186715"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","40","410040610041000","16.8539325843"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","41","410041610042000","10.2711585867"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","42","410042610043000","5.4263565891"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","43","410043610044000","3.3796470146"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","44","410044610045000","1.156961049"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","45","410045610046000","0"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","46","410046610047000","0"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","47","410047610048000","0"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","48","410048610049000","0"
"Míry plodnosti","5406","2018","2018","Karlovarský kraj","CZ041","49","410049610050000","0"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","15","410015610016000","3.0777122339"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","16","410016610017000","12.2555410691"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","17","410017610018000","21.3157894737"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","18","410018610019000","35.2624495289"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","19","410019610020000","48.5175202156"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","20","410020610021000","62.6344086022"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","21","410021610022000","64.5247657296"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","22","410022610023000","74.0548938374"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","23","410023610024000","74.4910179641"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","24","410024610025000","82.4853864473"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","25","410025610026000","94.181665969"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","26","410026610027000","89.6637608966"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","27","410027610028000","109.6579476861"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","28","410028610029000","111.0220440882"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","29","410029610030000","108.231104076"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","30","410030610031000","98.9272943981"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","31","410031610032000","93.718440719"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","32","410032610033000","100.3806852334"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","33","410033610034000","80.6451612903"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","34","410034610035000","70.2202989772"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","35","410035610036000","60.0537221796"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","36","410036610037000","52.9120669966"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","37","410037610038000","42.3713064486"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","38","410038610039000","36.0284167794"
"Míry plodnosti","5406","2018","2018","Ústecký kraj","CZ042","39","410039610040000","24.6913580247"
